Line_ID,Diver,Buddy,Site.No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
196,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,hru,Holocentrus rufus,,7,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
197,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,hci,Holacanthus ciliaris,,3,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,
198,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,cca,Chaetodon capistratus,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,hfl,Haemulon flavolineatum,,3,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
200,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,had,Holocentrus adscensionis,,4,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
201,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,hra,Halichoeres radiatus,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
202,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,sti,Serranus tigrinus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,ccr,Cephalopholis cruentata,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
204,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,pma,Pseudupeneus maculatus,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,cmu,Chromis multilineata,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
206,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,cdi,Coryphopterus dicrus,,8,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,pag,Paguroidea spp.,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,cei,Coryphopterus eidolon,,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,sti,Serranus tigrinus,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,iba,Isostichopus badionotus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,iba,Isostichopus badionotus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,ppe,Periclimenes pedersoni,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,evi,Echinometra viridis,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,elo,Elacatinus lobeli,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,osp,Ophiothrix sp.,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,cme,Columbella mercatoria,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,gmi,Gymnothorax miliaris,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
218,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,cpe,Coryphopterus personatus,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,2,1,etr,Eucidaris tribuloides,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,lgr,Lutjanus griseus,,23,,,9,14,,,,,,,,,,,,,,,,,,,,,,,,,
221,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,lap,Lutjanus apodus,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,sba,Sphyraena barracuda,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
223,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,hsp,Haemulon,,10,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,hsc,Haemulon sciurus,,17,,,6,10,1,,,,,,,,,,,,,,,,,,,,,,,,
225,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,asa,Abudefduf saxatilis,,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,sva,Stegastes variabilis,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,ach,Acanthurus chirurgus,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
228,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,hbi,Halichoeres bivittatus,,8,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,
229,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,sru,Sparisoma rubripinne,,10,,,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,
230,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,sis,Scarus iseri,,48,,,39,8,1,,,,,,,,,,,,,,,,,,,,,,,,
231,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,svi,Sparisoma viride,,7,,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
232,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,clu,Clupeidae,,205,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,cca,Chaetodon capistratus,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,sno,Strongylura notata notata,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
235,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,hyp,Hypoplectrus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,aco,Acanthurus coeruleus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,coc,Chaetodon ocellatus,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
238,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,ste,Sphoeroides testudineus,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
239,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,sau,Sparisoma aurofrenatum,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,cro,Canthigaster rostrata,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,tbi,Thalassoma bifasciatum,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,sru,Sparisoma rubripinne,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
243,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,1,sva,Stegastes variabilis,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,1,cxa,Cassiopea xamachana,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,1,lva,Lytechinus variegatus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,1,evi,Echinometra viridis,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,1,Ore,Oreaster reticulatus,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,1,iba,Isostichopus badionotus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,1,cli,Cerithium litteratum,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Scott Jones,Zach Foltz,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,1,sse,Stenorhynchus seticornis,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,lap,Lutjanus apodus,,18,,,,1,14,1,2,,,,,,,,,,,,,,,,,,,,,,
252,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,lgr,Lutjanus griseus,,13,,,2,5,6,,,,,,,,,,,,,,,,,,,,,,,,
253,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,sis,Scarus iseri,,51,,22,25,4,,,,,,,,,,,,,,,,,,,,,,,,,
254,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,svi,Sparisoma viride,,8,,,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
255,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,sru,Sparisoma rubripinne,,3,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
256,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,sba,Sphyraena barracuda,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
257,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,ste,Sphoeroides testudineus,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
258,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,cca,Chaetodon capistratus,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,sva,Stegastes variabilis,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,hbi,Halichoeres bivittatus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,asa,Abudefduf saxatilis,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,ach,Acanthurus chirurgus,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
263,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,eme,Eucinostomus melanopterus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,aco,Acanthurus coeruleus,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
265,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,hyp,Hypoplectrus,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
266,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,hpu,Hypoplectrus puella,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
267,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,hpl,Haemulon plumierii,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
268,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,hfl,Haemulon flavolineatum,,15,,,2,13,,,,,,,,,,,,,,,,,,,,,,,,,
269,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,hsp,Haemulon,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,hsc,Haemulon sciurus,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
271,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,1,2,clu,Clupeidae,,1000,,500,500,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,2,cdi,Coryphopterus dicrus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,2,shi,Stenopus hispidus,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,2,iba,Isostichopus badionotus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Zach Foltz,Scott Jones,CBC4,BGR Mangrove,16.80807,-88.14677,9/18/15,5,E,14:26,ZF,2,2,2,ore,Oreaster reticulatus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,1,sra,Sparisoma radians,,16,,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,1,crs,Cryptotomus roseus,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,1,hsp,Haemulon,,27,,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,1,hyp,Hypoplectrus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,1,hbi,Halichoeres bivittatus,,13,,,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
281,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,1,sre,Scomberomorus regalis,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
282,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,1,sva,Stegastes variabilis,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,1,Stab,Serranus tabacarius,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,1,aba,Acanthurus bahianus,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,1,MTU,Monacanthus tuckeri,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,1,cli,Cerithium litteratum,,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,1,cme,Columbella mercatoria,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,1,aph,Astraea phoebia,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Scott Jones,Zach Foltz,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,1,lva,Lytechinus variegatus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,2,hsp,Haemulon,,31,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,2,hbi,Halichoeres bivittatus,,8,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,
292,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,2,sra,Sparisoma radians,,27,,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,2,cdi,Coryphopterus dicrus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,2,hpo,Halichoeres poeyi,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
295,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,2,cba,Carangoides bartholomaei,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
296,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,2,hpu,Hypoplectrus puella,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,1,2,aqu,Acanthostracion quadricornis,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
298,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,2,cli,Cerithium litteratum,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,2,cdi,Coryphopterus dicrus,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
300,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,2,omx,Opistognathus maxillosus,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
301,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,2,lte,Lithopoma tectum,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,2,sse,Stenorhynchus seticornis,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,2,ppe,Periclimenes pedersoni,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Zach Foltz,Scott Jones,CBC5,BGR Seagrass,16.7981,-88.11505,9/18/15,10,E,16:40,NA,6,2,2,pag,Paguroidea spp.,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,spa,Stegastes partitus,,78,,20,58,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,spl,Stegastes planifrons,,18,,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,sad,Stegastes adustus,,54,,16,38,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,mch,Microspathodon chrysurus,,4,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,
310,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,tbi,Thalassoma bifasciatum,,67,,30,35,2,,,,,,,,,,,,,,,,,,,,,,,,,
311,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,hga,Halichoeres garnoti,,37,,5,25,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,
312,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,hma,Halichoeres maculipinna,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,hra,Halichoeres radiatus,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
314,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,cro,Canthigaster rostrata,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,ach,Acanthurus chirurgus,,4,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
316,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,atr,Acanthurus bahianus,,10,,,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,
317,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,aco,Acanthurus coeruleus,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,hsc,Haemulon sciurus,,3,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,
